imgName,NDCMS,NAXIS1,NAXIS2,imgNoise,skNoise,aveImgS,dSdskip,pixVar,clustVar,tailRatio,DC,EXP,AMPL,HCKDIRN,VCKDIRN,ITGTIME,VIDGAIN,PRETIME,POSTIME,DGWIDTH,RGWIDTH,OGWIDTH,SWWIDTH,HWIDTH,HOWIDTH,VWIDTH,VOWIDTH,ONEVCKHI,ONEVCKLO,TWOVCKHI,TWOVCKLO,TGHI,TGLO,HUHI,HULO,HLHI,HLLO,RGHI,RGLO,SWLO,DGHI,DGLO,OGHI,OGLO,BATTR,VDD1,VDD2,DRAIN1,DRAIN2,VREF1,VREF2,OPG1,OPG2
Img_20.fits,1,1200,3000,64.352743845162,-1 +/- -1,5.669364242780172,-1 +/- -1,-1.0,-1.0,1.2103514454948827,-1,2.0,L,L,12,2.2,1,2.0,0.5,0.24,0.12,0.24,0.12,-1,-1,-1,-1,8.0,4.5,8.0,4.5,7.5,4.0,6.5,3.3,6.5,3.3,7.0,-4.0,-8.0,2.0,-8.0,-1.75,-6.5,5.0,-22.0,-22.0,-22.0,-22.0,-4.5,-4.5,-1,-1
Img_09.fits,120,144000,50,63.61320935376968,6.1 +/- 0.1,3.3490360966793618,-0.17 +/- 0.08,520307.17311835696,4003.625861821315,28.416946981184957,-1,2.0,L,L,1,2.2,1,2.0,0.5,0.24,0.12,0.24,0.12,-1,-1,-1,-1,8.0,4.5,8.0,4.5,7.5,4.0,6.5,3.3,6.5,3.3,7.0,-4.0,-8.0,2.0,-8.0,-1.75,-6.5,5.0,-22.0,-22.0,-22.0,-22.0,-4.6,-4.6,-1,-1
Img_15.fits,120,144000,50,61.94860360190599,5.9 +/- 0.11,3.211636434974149,-0.11 +/- 0.069,265269.93529158283,3781.3576917552427,27.364467463356252,-1,2.0,U,U,1,2.2,1,2.0,0.5,0.24,0.12,0.24,0.12,-1,-1,-1,-1,8.0,4.5,8.0,4.5,7.5,4.0,6.5,3.3,6.5,3.3,7.0,-4.0,-8.0,2.0,-8.0,-1.75,-6.5,5.0,-22.0,-22.0,-22.0,-22.0,-4.5,-4.5,-1,-1
Img_03.fits,1,1200,6000,63.86516492854292,-1 +/- -1,5.62178433134359,-1 +/- -1,-1.0,-1.0,116.48317063490195,-1,2.0,L,L,1,2.2,1,2.0,0.5,0.24,0.12,0.24,0.12,-1,-1,-1,-1,8.0,4.5,8.0,4.5,7.5,4.0,6.5,3.3,6.5,3.3,7.0,-4.0,-8.0,2.0,-7.0,-1.75,-6.5,5.0,-22.0,-22.0,-22.0,-22.0,-4.6,-4.6,-1,-1
Img_08.fits,120,144000,50,61.306347414086474,5.7 +/- 0.11,3.3198005984374044,-0.3 +/- 0.11,268329.3229316289,3760.335858948578,27.36446746336873,-1,2.0,U,U,1,2.2,1,2.0,0.5,0.24,0.12,0.24,0.12,-1,-1,-1,-1,8.0,4.5,8.0,4.5,7.5,4.0,6.5,3.3,6.5,3.3,7.0,-4.0,-8.0,2.0,-8.0,-1.75,-6.5,5.0,-22.0,-22.0,-22.0,-22.0,-4.6,-4.6,-1,-1
Img_13.fits,2000,2400000,10,63.793250863600676,5.2 +/- 0.45,3.064522711927377,-0.022 +/- 0.14,34617.524263126994,4191.9876037198355,0.0,0 +/- 0,2.0,L,L,1,2.2,1,2.0,0.5,0.24,0.12,0.24,0.12,-1,-1,-1,-1,8.0,4.5,8.0,4.5,7.5,4.0,6.5,3.3,6.5,3.3,7.0,-4.0,-8.0,2.0,-8.0,-1.75,-6.5,5.0,-22.0,-22.0,-22.0,-22.0,-4.5,-4.5,-1,-1
Img_05.fits,120,144000,50,76.94527460639102,26 +/- 37,5.351591335945813,1.8 +/- 1.3,550171.5193909795,5081.078030738295,25.78574818662881,-1,2.0,L,L,1,2.2,1,2.0,0.5,0.24,0.12,0.24,0.12,-1,-1,-1,-1,8.0,4.5,8.0,4.5,7.5,4.0,6.5,3.3,6.5,3.3,7.0,-4.0,-8.0,2.0,-7.0,-1.75,-6.5,5.0,-22.0,-22.0,-22.0,-22.0,-4.6,-4.6,-1,-1
Img_06.fits,120,144000,50,100.4011646320777,21 +/- 3.7e+02,6.014561467980187,3.9 +/- 2.7,305776.34257397294,5479.171646078715,21.049590356432233,-1,2.0,U,U,1,2.2,1,2.0,0.5,0.24,0.12,0.24,0.12,-1,-1,-1,-1,8.0,4.5,8.0,4.5,7.5,4.0,6.5,3.3,6.5,3.3,7.0,-4.0,-8.0,2.0,-7.0,-1.75,-6.5,5.0,-22.0,-22.0,-22.0,-22.0,-4.6,-4.6,-1,-1
Img_19.fits,120,144000,50,63.781350636854405,6.1 +/- 0.037,3.4535174705015574,-0.42 +/- 0.22,590595.1071531167,4054.037812410227,27.89070722227296,-1,2.0,L,L,1,2.2,1,2.0,0.5,0.24,0.12,0.24,0.12,-1,-1,-1,-1,8.0,4.5,8.0,4.5,7.5,4.0,6.5,3.3,6.5,3.3,7.0,-4.0,-8.0,2.0,-8.0,-1.5,-6.5,5.0,-22.0,-22.0,-22.0,-22.0,-4.5,-4.5,-1,-1
Img_21.fits,2000,2400000,10,63.74355033830212,3.4 +/- 0.25,2.9565981331022178,0.14 +/- 0.14,38946.037805573345,4204.04886580775,13.15599397276659,0.12 +/- 0.0044,2.0,L,L,1,2.2,1,2.0,0.5,0.24,0.12,0.24,0.12,-1,-1,-1,-1,8.0,4.5,8.0,4.5,7.5,4.0,6.5,3.3,6.5,3.3,7.0,-4.0,-8.0,2.0,-8.0,-1.5,-6.5,5.0,-22.0,-22.0,-22.0,-22.0,-4.5,-4.5,-1,-1
Img_10.fits,1,1200,6000,64.49961362375073,-1 +/- -1,5.725895655264129,-1 +/- -1,-1.0,-1.0,116.48755596623482,-1,2.0,L,L,1,2.2,1,2.0,0.5,0.24,0.12,0.24,0.12,-1,-1,-1,-1,8.0,4.5,8.0,4.5,7.5,4.0,6.5,3.3,6.5,3.3,7.0,-4.0,-8.0,2.0,-8.0,-1.75,-6.5,5.0,-22.0,-22.0,-22.0,-22.0,-4.6,-4.6,-1,-1
Img_01.fits,1,1200,1000,6781.365729856949,-1 +/- -1,7.02130073499314,-1 +/- -1,-1.0,-1.0,0.0,-1,5.0,U,U,1,5.2,1,2.0,0.5,0.24,0.12,0.24,0.12,-1,-1,-1,-1,8.0,4.5,8.0,4.5,7.5,4.0,6.5,3.3,6.5,3.3,7.0,-4.0,-7.0,2.0,-8.0,-1.75,-6.5,5.0,-22.0,-22.0,-22.0,-22.0,-4.5,-4.5,-1,-1
Img_17.fits,120,144000,50,61.69440673252601,6.1 +/- 0.087,3.2546875919480747,-0.18 +/- 0.065,265148.3265584602,3776.013932777938,27.89070722226339,-1,2.0,U,U,1,2.2,1,2.0,0.5,0.24,0.12,0.24,0.12,-1,-1,-1,-1,8.0,4.5,8.0,4.5,7.5,4.0,6.5,3.3,6.5,3.3,7.0,-4.0,-8.0,2.0,-8.0,-1.75,-6.5,5.0,-22.0,-22.0,-22.0,-22.0,-4.5,-4.5,-1,-1
Img_07.fits,120,144000,50,63.69694093561775,6.2 +/- 0.14,3.360418335720294,-0.22 +/- 0.069,521426.2042516518,4003.9523484630854,26.838227704449878,-1,2.0,L,L,1,2.2,1,2.0,0.5,0.24,0.12,0.24,0.12,-1,-1,-1,-1,8.0,4.5,8.0,4.5,7.5,4.0,6.5,3.3,6.5,3.3,7.0,-4.0,-8.0,2.0,-8.0,-1.75,-6.5,5.0,-22.0,-22.0,-22.0,-22.0,-4.6,-4.6,-1,-1
Img_11.fits,2000,2400000,10,64.01267124958704,4.6 +/- 0.89,3.1622435104020457,-0.41 +/- 0.16,34874.74557264973,4117.964774208644,0.0,0.74 +/- 0.3,2.0,L,L,1,2.2,1,2.0,0.5,0.24,0.12,0.24,0.12,-1,-1,-1,-1,8.0,4.5,8.0,4.5,7.5,4.0,6.5,3.3,6.5,3.3,7.0,-4.0,-8.0,2.0,-8.0,-1.75,-6.5,5.0,-22.0,-22.0,-22.0,-22.0,-4.6,-4.6,-1,-1
Img_16.fits,120,144000,50,61.8199780480773,5.8 +/- 0.16,3.231401186902821,-0.062 +/- 0.066,265123.3502226372,3780.6420927894283,28.416946981182637,-1,2.0,U,U,1,2.2,1,2.0,0.5,0.24,0.12,0.24,0.12,-1,-1,-1,-1,8.0,4.5,8.0,4.5,7.5,4.0,6.5,3.3,6.5,3.3,7.0,-4.0,-8.0,2.0,-8.0,-1.75,-6.5,5.0,-22.0,-22.0,-22.0,-22.0,-4.5,-4.5,-1,-1
Img_24.fits,2000,2400000,10,63.931958421009696,2.9 +/- 0.083,2.883673507893026,-0.42 +/- 0.24,34419.67787732678,69031.22759070381,21.049590356432635,0 +/- 0,2.0,L,L,1,2.2,1,2.0,0.5,0.24,0.12,0.24,0.12,-1,-1,-1,-1,8.0,4.5,8.0,4.5,7.5,4.0,6.5,3.3,6.5,3.3,7.0,-4.0,-8.0,2.0,-8.0,-1.75,-6.5,5.0,-22.0,-22.0,-22.0,-22.0,-4.5,-4.5,-1,-1
Img_14.fits,120,144000,50,62.5498861858195,5.8 +/- 0.14,3.253933664615131,-0.19 +/- 0.068,589663.9647012354,3790.629919563344,26.838227704455484,-1,2.0,U,U,1,2.2,1,2.0,0.5,0.24,0.12,0.32,0.12,-1,-1,-1,-1,8.0,4.5,8.0,4.5,7.5,4.0,6.5,3.3,6.5,3.3,7.0,-4.0,-8.0,2.0,-8.0,-1.5,-6.5,5.0,-22.0,-22.0,-22.0,-22.0,-4.5,-4.5,-1,-1
Img_22.fits,2000,2400000,50,66.399493913641,7.8 +/- 0.51,4.064857180293261,0.14 +/- 0.12,61248.56961829198,4423.388193624054,0.0,1.1 +/- 0.2,2.0,L,L,2,2.2,1,2.0,0.5,0.24,0.12,0.32,0.12,-1,-1,-1,-1,8.0,4.5,8.0,4.5,7.5,4.0,6.5,3.3,6.5,3.3,7.0,-4.0,-8.0,2.0,-8.0,-1.5,-6.5,5.0,-22.0,-22.0,-22.0,-22.0,-4.5,-4.5,-1,-1
Img_04.fits,2000,2400000,50,61.74682083547441,4.1 +/- 0.98,3.400734649131546,-0.2 +/- 0.073,33100.95329538748,3943.929201097995,0.0,1.1 +/- 0.19,2.0,U,U,1,2.2,1,2.0,0.5,0.24,0.12,0.32,0.12,-1,-1,-1,-1,8.0,4.5,8.0,4.5,7.5,4.0,6.5,3.3,6.5,3.3,7.0,-4.0,-8.0,2.0,-8.0,-1.75,-6.5,5.0,-22.0,-22.0,-22.0,-22.0,-4.5,-4.5,-1,-1
Img_18.fits,2000,2400000,10,64.81756406866388,5.8 +/- 1.3,3.130114872146419,0.061 +/- 0.15,61494.54820298277,4259.349361999637,15.78719276732459,0.58 +/- 0.061,2.0,L,L,1,2.2,1,2.0,0.5,0.24,0.12,0.32,0.12,-1,-1,-1,-1,8.0,4.5,8.0,4.5,7.5,4.0,6.5,3.3,6.5,3.3,7.0,-4.0,-8.0,2.0,-8.0,-1.5,-6.5,5.0,-22.0,-22.0,-22.0,-22.0,-4.5,-4.5,-1,-1
Img_02.fits,2000,2400000,10,61.23735379763233,7.2 +/- 2.2,2.731532555305502,-0.03 +/- 0.13,33135.35791710128,3832.429918031144,2.631198794555056,0 +/- 0,2.0,U,U,1,2.2,1,2.0,0.5,0.24,0.12,0.32,0.12,-1,-1,-1,-1,8.0,4.5,8.0,4.5,7.5,4.0,6.5,3.3,6.5,3.3,7.0,-4.0,-8.0,2.0,-8.0,-1.75,-6.5,5.0,-22.0,-22.0,-22.0,-22.0,-4.5,-4.5,-1,-1
Img_12.fits,2000,2400000,50,65.34509213261812,5.1 +/- 0.42,3.7255244601620627,-0.11 +/- 0.079,53602.19177197718,4258.474025326628,1.0524795178216095,0.98 +/- 0.66,2.0,L,L,2,2.2,1,2.0,0.5,0.24,0.12,0.32,0.12,-1,-1,-1,-1,8.0,4.5,8.0,4.5,7.5,4.0,6.5,3.3,6.5,3.3,7.0,-4.0,-8.0,2.0,-8.0,-1.75,-6.5,5.0,-22.0,-22.0,-22.0,-22.0,-4.5,-4.5,-1,-1
Img_20.fits,2000,2400000,10,64.8294460867251,6.5 +/- 1.1,3.0564708509000558,-0.11 +/- 0.15,61327.967519070604,4189.8443373303235,0.0,0 +/- 0,2.0,L,L,2,2.2,1,2.0,0.5,0.24,0.12,0.32,0.12,-1,-1,-1,-1,8.0,4.5,8.0,4.5,7.5,4.0,6.5,3.3,6.5,3.3,7.0,-4.0,-8.0,2.0,-8.0,-1.5,-6.5,5.0,-22.0,-22.0,-22.0,-22.0,-4.5,-4.5,-1,-1
Img_09.fits,1,1200,3000,64.35424605766296,-1 +/- -1,5.699951084011891,-1 +/- -1,-1.0,-1.0,1.420847349059229,-1,2.0,L,L,12,2.2,1,2.0,0.5,0.24,0.12,0.24,0.12,-1,-1,-1,-1,8.0,4.5,8.0,4.5,7.5,4.0,6.5,3.3,6.5,3.3,7.0,-4.0,-8.0,2.0,-8.0,-1.75,-6.5,5.0,-22.0,-22.0,-22.0,-22.0,-4.5,-4.5,-1,-1
Img_15.fits,120,144000,50,64.57501605011026,6.2 +/- 0.1,3.3002898617683045,-0.094 +/- 0.059,968465.6919706981,4114.952779373743,26.311987945539478,-1,2.0,L,L,1,2.2,1,2.0,0.5,0.24,0.12,0.32,0.12,-1,-1,-1,-1,8.0,4.5,8.0,4.5,7.5,4.0,6.5,3.3,6.5,3.3,7.0,-4.0,-8.0,2.0,-8.0,-1.5,-6.5,5.0,-22.0,-22.0,-22.0,-22.0,-4.5,-4.5,-1,-1
Img_03.fits,1,1200,3000,61.416727422998186,-1 +/- -1,5.6656228996983815,-1 +/- -1,-1.0,-1.0,1.6050312646779759,-1,2.0,U,U,12,2.2,1,2.0,0.5,0.24,0.12,0.24,0.12,-1,-1,-1,-1,8.0,4.5,8.0,4.5,7.5,4.0,6.5,3.3,6.5,3.3,7.0,-4.0,-8.0,2.0,-8.0,-1.75,-6.5,5.0,-22.0,-22.0,-22.0,-22.0,-4.5,-4.5,-1,-1
Img_08.fits,2000,2400000,50,64.74057074385325,5.1 +/- 0.52,3.7467032547983368,-0.21 +/- 0.13,34458.653066229395,4391.353852851851,0.0,1.1 +/- 0.4,2.0,L,L,1,2.2,1,2.0,0.5,0.24,0.12,0.24,0.12,-1,-1,-1,-1,8.0,4.5,8.0,4.5,7.5,4.0,6.5,3.3,6.5,3.3,7.0,-4.0,-8.0,2.0,-8.0,-1.75,-6.5,5.0,-22.0,-22.0,-22.0,-22.0,-4.5,-4.5,-1,-1
Img_13.fits,120,144000,50,61.09566768877593,5.9 +/- 0.11,3.187058261639709,-0.25 +/- 0.084,500009.5781743752,3742.5039500143635,28.94318674009851,-1,2.0,U,U,1,2.2,1,2.0,0.5,0.24,0.12,0.32,0.12,-1,-1,-1,-1,8.0,4.5,8.0,4.5,7.5,4.0,6.5,3.3,6.5,3.3,7.0,-4.0,-8.0,2.0,-8.0,-1.75,-6.5,5.0,-22.0,-22.0,-22.0,-22.0,-4.5,-4.5,-1,-1
Img_05.fits,1,1200,3000,61.09822056782371,-1 +/- -1,5.555796365361276,-1 +/- -1,-1.0,-1.0,1.4822419875987833,-1,2.0,U,U,12,2.2,1,2.0,0.5,0.24,0.12,0.24,0.12,-1,-1,-1,-1,8.0,4.5,8.0,4.5,7.5,4.0,6.5,3.3,6.5,3.3,7.0,-4.0,-8.0,2.0,-8.0,-1.75,-6.5,5.0,-22.0,-22.0,-22.0,-22.0,-4.5,-4.5,-1,-1
Img_06.fits,2000,2400000,50,62.85040181943643,3.2 +/- 0.23,3.9083045147162037,-0.052 +/- 0.086,33164.957247287326,4015.836809908006,0.0,1.5 +/- 0.56,2.0,U,U,2,2.2,1,2.0,0.5,0.24,0.12,0.32,0.12,-1,-1,-1,-1,8.0,4.5,8.0,4.5,7.5,4.0,6.5,3.3,6.5,3.3,7.0,-4.0,-8.0,2.0,-8.0,-1.75,-6.5,5.0,-22.0,-22.0,-22.0,-22.0,-4.5,-4.5,-1,-1
Img_19.fits,1,1200,3100,63.66651847550927,-1 +/- -1,5.6139065828012225,-1 +/- -1,-1.0,-1.0,1.4259399918873035,-1,2.0,L,L,12,2.2,1,2.0,0.5,0.24,0.12,0.24,0.12,-1,-1,-1,-1,8.0,4.5,8.0,4.5,7.5,4.0,6.5,3.3,6.5,3.3,7.0,-4.0,-8.0,2.0,-8.0,-1.75,-6.5,5.0,-22.0,-22.0,-22.0,-22.0,-4.5,-4.5,-1,-1
Img_21.fits,1,1200,3100,63.86969737243925,82 +/- 18,5.596936457309417,-1 +/- -1,-1.0,-1.0,1.0864304700094523,-1,2.0,L,L,12,2.2,1,2.0,0.5,0.24,0.12,0.24,0.12,-1,-1,-1,-1,8.0,4.5,8.0,4.5,7.5,4.0,6.5,3.3,6.5,3.3,7.0,-4.0,-8.0,2.0,-8.0,-1.75,-6.5,5.0,-22.0,-22.0,-22.0,-22.0,-4.5,-4.5,-1,-1
Img_10.fits,2000,2400000,50,64.17229774705949,4.3 +/- 0.38,3.2820824614716586,-0.086 +/- 0.064,34392.63806273742,4183.562380824268,1.0524795178215118,0.76 +/- 0.18,2.0,L,L,2,2.2,1,2.0,0.5,0.24,0.12,0.24,0.12,-1,-1,-1,-1,8.0,4.5,8.0,4.5,7.5,4.0,6.5,3.3,6.5,3.3,7.0,-4.0,-8.0,2.0,-8.0,-1.75,-6.5,5.0,-22.0,-22.0,-22.0,-22.0,-4.5,-4.5,-1,-1
Img_01.fits,1,1200,3000,64.70712757490541,-7.5 +/- 4.7,7.2501474828849455,-1 +/- -1,-1.0,-1.0,71.03359679031213,-1,2.0,U,U,12,2.2,1,2.0,0.5,0.24,0.12,0.24,0.12,-1,-1,-1,-1,8.0,4.5,8.0,4.5,7.5,4.0,6.5,3.3,6.5,3.3,7.0,-4.0,-8.0,2.0,-8.0,-1.75,-6.5,5.0,-22.0,-22.0,-22.0,-22.0,-4.5,-4.5,-1,-1
Img_17.fits,1,1200,3100,63.9007906062362,-1 +/- -1,5.650147712993102,-1 +/- -1,-1.0,-1.0,1.2392097548544094,-1,2.0,L,L,12,2.2,1,2.0,0.5,0.24,0.12,0.24,0.12,-1,-1,-1,-1,8.0,4.5,8.0,4.5,7.5,4.0,6.5,3.3,6.5,3.3,7.0,-4.0,-8.0,2.0,-8.0,-1.75,-6.5,5.0,-22.0,-22.0,-22.0,-22.0,-4.5,-4.5,-1,-1
Img_07.fits,1,1200,3000,64.28105517655108,-1 +/- -1,5.718220676338585,-1 +/- -1,-1.0,-1.0,1.2629754213859008,-1,2.0,L,L,12,2.2,1,2.0,0.5,0.24,0.12,0.24,0.12,-1,-1,-1,-1,8.0,4.5,8.0,4.5,7.5,4.0,6.5,3.3,6.5,3.3,7.0,-4.0,-8.0,2.0,-8.0,-1.75,-6.5,5.0,-22.0,-22.0,-22.0,-22.0,-4.5,-4.5,-1,-1
Img_11.fits,1,1200,3000,63.993562613992175,-1 +/- -1,5.701220625012533,-1 +/- -1,-1.0,-1.0,1.341911385222492,-1,2.0,L,L,12,2.2,1,2.0,0.5,0.24,0.12,0.24,0.12,-1,-1,-1,-1,8.0,4.5,8.0,4.5,7.5,4.0,6.5,3.3,6.5,3.3,7.0,-4.0,-8.0,2.0,-8.0,-1.75,-6.5,5.0,-22.0,-22.0,-22.0,-22.0,-4.5,-4.5,-1,-1
Img_16.fits,120,144000,50,64.75347903491809,6.1 +/- 0.094,3.3149750213171156,0.13 +/- 0.15,1058367.1521473716,4135.047579718472,29.99566625791571,-1,2.0,L,L,1,2.2,1,2.0,0.5,0.24,0.12,0.32,0.12,-1,-1,-1,-1,8.0,4.5,8.0,4.5,7.5,4.0,6.5,3.3,6.5,3.3,7.0,-4.0,-8.0,2.0,-8.0,-1.25,-6.5,5.0,-22.0,-22.0,-22.0,-22.0,-4.5,-4.5,-1,-1
Img_04.fits,1,1200,3100,90.36074080853469,-1 +/- -1,5.9986237427997295,-1 +/- -1,-1.0,-1.0,0.4838010686760726,-1,2.0,L,U,12,2.2,1,0.4,0.24,0.24,0.12,0.24,0.12,-1,-1,-1,-1,8.0,4.5,8.0,4.5,7.5,4.0,6.5,3.3,6.5,3.3,7.0,-4.0,-8.0,2.0,-8.0,-1.75,-6.5,5.0,-22.0,-22.0,-22.0,-22.0,-4.5,-4.5,-1,-1
Img_02.fits,1,1200,3100,90.14575250981164,-1 +/- -1,5.940110327370711,-1 +/- -1,-1.0,-1.0,0.3904359501596242,-1,2.0,L,U,12,2.2,1,0.4,0.24,0.24,0.12,0.24,0.12,-1,-1,-1,-1,8.0,4.5,8.0,4.5,7.5,4.0,6.5,3.3,6.5,3.3,7.0,-4.0,-8.0,2.0,-8.0,-1.75,-6.5,5.0,-22.0,-22.0,-22.0,-22.0,-4.5,-4.5,-1,-1
Img_09.fits,1000,1200000,200,90.1325083270683,3.5 +/- 0.23,2.546696587200147,-0.17 +/- 0.044,14111.167820611161,8042.704519760965,37.09990300318208,-1,2.0,L,U,1,2.2,1,0.4,0.24,0.24,0.12,0.24,0.12,-1,-1,-1,-1,8.0,4.5,8.0,4.5,10.0,10.0,6.5,3.3,6.5,3.3,7.0,-4.0,-8.0,2.0,-8.0,-1.75,-6.5,5.0,-22.0,-22.0,-22.0,-22.0,-4.5,-4.5,-1,-1
Img_03.fits,4000,4800000,10,90.1504467214742,1.6 +/- 0.016,2.033817786466243,-0.12 +/- 0.14,9547.273817999543,8118.806769474031,73.67356624747238,0.02 +/- 0.00012,2.0,L,U,1,2.2,1,0.4,0.24,0.24,0.12,0.24,0.12,-1,-1,-1,-1,8.0,4.5,8.0,4.5,7.5,4.0,6.5,3.3,6.5,3.3,7.0,-4.0,-8.0,2.0,-8.0,-1.75,-6.5,5.0,-22.0,-22.0,-22.0,-22.0,-4.5,-4.5,-1,-1
Img_08.fits,1,1200,3100,90.57664116629273,-1 +/- -1,6.176932478033057,-1 +/- -1,-1.0,-1.0,0.7978473764132021,-1,2.0,L,U,12,2.2,1,0.4,0.24,0.24,0.12,0.24,0.12,-1,-1,-1,-1,8.0,4.5,8.0,4.5,7.5,4.0,6.5,3.3,6.5,3.3,7.0,-4.0,-8.0,2.0,-8.0,-1.75,-6.5,5.0,-22.0,-22.0,-22.0,-22.0,-4.5,-4.5,-1,-1
Img_05.fits,2000,2400000,50,90.20071426655412,4.7 +/- 0.44,2.593684702822471,-0.09 +/- 0.052,11062.35346257168,8051.544087130173,25.785748186642206,0 +/- 0,2.0,L,U,1,2.2,1,0.4,0.24,0.24,0.12,0.24,0.12,-1,-1,-1,-1,8.0,4.5,8.0,4.5,10.0,10.0,6.5,3.3,6.5,3.3,7.0,-4.0,-8.0,2.0,-8.0,-1.75,-6.5,5.0,-22.0,-22.0,-22.0,-22.0,-4.5,-4.5,-1,-1
Img_06.fits,1,1200,3100,91.69173523301868,18 +/- 7.3,6.590844065713518,-1 +/- -1,-1.0,-1.0,1.4768664201690638,-1,2.0,L,U,12,2.2,1,0.4,0.24,0.24,0.12,0.24,0.12,-1,-1,-1,-1,8.0,4.5,8.0,4.5,7.5,4.0,6.5,3.3,6.5,3.3,7.0,-4.0,-8.0,2.0,-8.0,-1.75,-6.5,5.0,-22.0,-22.0,-22.0,-22.0,-4.5,-4.5,-1,-1
Img_10.fits,1,1200,3100,90.6784522630032,-1 +/- -1,6.1145624655826305,-1 +/- -1,-1.0,-1.0,0.6026294013333727,-1,2.0,L,U,12,2.2,1,0.4,0.24,0.24,0.12,0.24,0.12,-1,-1,-1,-1,8.0,4.5,8.0,4.5,7.5,4.0,6.5,3.3,6.5,3.3,7.0,-4.0,-8.0,2.0,-8.0,-1.75,-6.5,5.0,-22.0,-22.0,-22.0,-22.0,-4.5,-4.5,-1,-1
Img_01.fits,1,1200,3100,89.98038241191438,-1 +/- -1,5.934392259782247,-1 +/- -1,-1.0,-1.0,0.6196048774272164,-1,2.0,L,U,12,2.2,1,0.4,0.24,0.24,0.12,0.24,0.12,-1,-1,-1,-1,8.0,4.5,8.0,4.5,10.0,10.0,6.5,3.3,6.5,3.3,7.0,-4.0,-8.0,2.0,-8.0,-1.75,-6.5,5.0,-22.0,-22.0,-22.0,-22.0,-4.5,-4.5,-1,-1
Img_00.fits,1,1200,3100,89.82182920720571,-1 +/- -1,5.932080747157982,-1 +/- -1,-1.0,-1.0,0.4498501164882924,-1,2.0,L,U,12,2.2,1,0.4,0.24,0.24,0.12,0.24,0.12,-1,-1,-1,-1,8.0,4.5,8.0,4.5,10.0,10.0,6.5,3.3,6.5,3.3,7.0,-4.0,-8.0,2.0,-8.0,-1.75,-6.5,5.0,-22.0,-22.0,-22.0,-22.0,-4.5,-4.5,-1,-1
Img_07.fits,1000,1200000,200,90.16252448075775,3.5 +/- 0.093,2.7022502526562646,-0.16 +/- 0.043,14091.243198822494,8067.841271721801,29.9956662579314,-1,2.0,L,U,1,2.2,1,0.4,0.24,0.24,0.12,0.24,0.12,-1,-1,-1,-1,8.0,4.5,8.0,4.5,7.5,4.0,6.5,3.3,6.5,3.3,7.0,-4.0,-8.0,2.0,-8.0,-1.75,-6.5,5.0,-22.0,-22.0,-22.0,-22.0,-4.5,-4.5,-1,-1
Img_04.fits,1,1200,1200,4306.358288118982,-1 +/- -1,8.678045372402307,-1 +/- -1,-1.0,-1.0,0.0,-1,2.0,U,U,1,2.2,1,0.4,0.24,0.24,0.12,0.48,0.12,0.5,0.5,7.8,7.8,8.0,4.5,8.0,4.5,7.5,4.0,6.5,3.3,6.5,3.3,7.0,-4.0,-8.0,2.0,-8.0,-1.75,-6.5,5.0,-22.0,-22.0,-22.0,-22.0,-4.5,-4.5,2.21,2.21
Img_02.fits,1,1200,1200,5808.0175408321675,-1 +/- -1,8.404083467808679,-1 +/- -1,-1.0,-1.0,0.0,-1,2.0,U,U,1,2.2,1,0.4,0.24,0.24,0.12,0.48,0.12,0.5,0.5,7.8,7.8,8.0,4.5,8.0,4.5,7.5,4.0,6.5,3.3,6.5,3.3,7.0,-4.0,-8.0,2.0,-8.0,-1.75,-6.5,5.0,-22.0,-22.0,-22.0,-22.0,-4.5,-4.5,2.21,2.21
Img_03.fits,1,1200,1200,242.8290584201661,14 +/- 17,7.356029412488436,-1 +/- -1,-1.0,-1.0,57.11894049844178,-1,2.0,U,U,1,2.2,1,0.4,0.24,0.24,0.12,0.48,0.12,0.5,0.5,7.8,7.8,8.0,4.5,8.0,4.5,7.5,4.0,6.5,3.3,6.5,3.3,7.0,-4.0,-8.0,2.0,-8.0,-1.75,-6.5,5.0,-22.0,-22.0,-22.0,-22.0,-4.5,-4.5,2.21,2.21
Img_00.fits,1,1200,1200,90.28516739792877,0.82 +/- 0.44,7.0156353270273435,-1 +/- -1,-1.0,-1.0,13601.127028838468,-1,2.0,U,U,1,2.2,1,0.4,0.24,0.24,0.12,0.48,0.12,0.5,0.5,7.8,7.8,8.0,4.5,8.0,4.5,7.5,4.0,6.5,3.3,6.5,3.3,7.0,-4.0,-8.0,2.0,-8.0,-1.75,-6.5,5.0,-22.0,-22.0,-22.0,-22.0,-4.5,-4.5,2.21,2.21
Img_04.fits,4000,4800000,10,90.56097492729272,1.6 +/- inf,2.0641650230957485,-0.067 +/- 0.16,12801.82732399216,8163.646969463973,57.88637348011628,0 +/- 0,2.0,L,U,1,2.2,1,0.4,0.24,0.24,0.12,0.24,0.12,-1,-1,-1,-1,8.0,4.5,8.0,4.5,7.5,4.0,6.5,3.3,6.5,3.3,7.0,-4.0,-8.0,2.0,-8.0,-1.75,-6.5,5.0,-22.0,-22.0,-22.0,-22.0,-4.5,-4.5,-1,-1
